date,Air.Pressure_hourly.mean,Air.Temperature_hourly.mean,Relative.Humidity_hourly.mean,sensors.VPD,Solar.Voltage_hourly.mean,localTime
2019-08-31 11:00:00,1010.0,23.73,54.84,1.33,5.99,2019-08-31 11:00:00-05:00
2019-08-31 12:00:00,,,,,,2019-08-31 12:00:00-05:00
2019-08-31 13:00:00,,,,,,2019-08-31 13:00:00-05:00
2019-08-31 14:00:00,,,,,,2019-08-31 14:00:00-05:00
2019-08-31 15:00:00,,,,,,2019-08-31 15:00:00-05:00
2019-08-31 16:00:00,,,,,,2019-08-31 16:00:00-05:00
2019-08-31 17:00:00,,,,,,2019-08-31 17:00:00-05:00
2019-08-31 18:00:00,,,,,,2019-08-31 18:00:00-05:00
2019-08-31 19:00:00,,,,,,2019-08-31 19:00:00-05:00
2019-08-31 20:00:00,,,,,,2019-08-31 20:00:00-05:00
2019-08-31 21:00:00,,,,,,2019-08-31 21:00:00-05:00
2019-08-31 22:00:00,,,,,,2019-08-31 22:00:00-05:00
2019-08-31 23:00:00,,,,,,2019-08-31 23:00:00-05:00
2019-09-01 00:00:00,,,,,,2019-09-01 00:00:00-05:00
2019-09-01 01:00:00,,,,,,2019-09-01 01:00:00-05:00
2019-09-01 02:00:00,,,,,,2019-09-01 02:00:00-05:00
2019-09-01 03:00:00,,,,,,2019-09-01 03:00:00-05:00
2019-09-01 04:00:00,,,,,,2019-09-01 04:00:00-05:00
2019-09-01 05:00:00,,,,,,2019-09-01 05:00:00-05:00
2019-09-01 06:00:00,,,,,,2019-09-01 06:00:00-05:00
2019-09-01 07:00:00,,,,,,2019-09-01 07:00:00-05:00
2019-09-01 08:00:00,,,,,,2019-09-01 08:00:00-05:00
2019-09-01 09:00:00,,,,,,2019-09-01 09:00:00-05:00
2019-09-01 10:00:00,,,,,,2019-09-01 10:00:00-05:00
2019-09-01 11:00:00,,,,,,2019-09-01 11:00:00-05:00
2019-09-01 12:00:00,,,,,,2019-09-01 12:00:00-05:00
2019-09-01 13:00:00,,,,,,2019-09-01 13:00:00-05:00
2019-09-01 14:00:00,,,,,,2019-09-01 14:00:00-05:00
2019-09-01 15:00:00,,,,,,2019-09-01 15:00:00-05:00
2019-09-01 16:00:00,,,,,,2019-09-01 16:00:00-05:00
2019-09-01 17:00:00,1018.0,22.19,38.57,1.65,0.64,2019-09-01 17:00:00-05:00
2019-09-01 18:00:00,,,,,,2019-09-01 18:00:00-05:00
2019-09-01 19:00:00,,,,,,2019-09-01 19:00:00-05:00
2019-09-01 20:00:00,,,,,,2019-09-01 20:00:00-05:00
2019-09-01 21:00:00,,,,,,2019-09-01 21:00:00-05:00
2019-09-01 22:00:00,,,,,,2019-09-01 22:00:00-05:00
2019-09-01 23:00:00,,,,,,2019-09-01 23:00:00-05:00
2019-09-02 00:00:00,,,,,,2019-09-02 00:00:00-05:00
2019-09-02 01:00:00,,,,,,2019-09-02 01:00:00-05:00
2019-09-02 02:00:00,,,,,,2019-09-02 02:00:00-05:00
2019-09-02 03:00:00,,,,,,2019-09-02 03:00:00-05:00
2019-09-02 04:00:00,,,,,,2019-09-02 04:00:00-05:00
2019-09-02 05:00:00,,,,,,2019-09-02 05:00:00-05:00
2019-09-02 06:00:00,,,,,,2019-09-02 06:00:00-05:00
2019-09-02 07:00:00,,,,,,2019-09-02 07:00:00-05:00
2019-09-02 08:00:00,,,,,,2019-09-02 08:00:00-05:00
2019-09-02 09:00:00,,,,,,2019-09-02 09:00:00-05:00
2019-09-02 10:00:00,,,,,,2019-09-02 10:00:00-05:00
2019-09-02 11:00:00,,,,,,2019-09-02 11:00:00-05:00
2019-09-02 12:00:00,,,,,,2019-09-02 12:00:00-05:00
2019-09-02 13:00:00,,,,,,2019-09-02 13:00:00-05:00
2019-09-02 14:00:00,,,,,,2019-09-02 14:00:00-05:00
2019-09-02 15:00:00,,,,,,2019-09-02 15:00:00-05:00
2019-09-02 16:00:00,,,,,,2019-09-02 16:00:00-05:00
2019-09-02 17:00:00,,,,,,2019-09-02 17:00:00-05:00
2019-09-02 18:00:00,,,,,,2019-09-02 18:00:00-05:00
2019-09-02 19:00:00,,,,,,2019-09-02 19:00:00-05:00
2019-09-02 20:00:00,,,,,,2019-09-02 20:00:00-05:00
2019-09-02 21:00:00,,,,,,2019-09-02 21:00:00-05:00
2019-09-02 22:00:00,,,,,,2019-09-02 22:00:00-05:00
2019-09-02 23:00:00,,,,,,2019-09-02 23:00:00-05:00
2019-09-03 00:00:00,,,,,,2019-09-03 00:00:00-05:00
2019-09-03 01:00:00,,,,,,2019-09-03 01:00:00-05:00
2019-09-03 02:00:00,787.0,24.29,46.37,1.63,0.65,2019-09-03 02:00:00-05:00
2019-09-03 03:00:00,,,,,,2019-09-03 03:00:00-05:00
2019-09-03 04:00:00,,,,,,2019-09-03 04:00:00-05:00
2019-09-03 05:00:00,,,,,,2019-09-03 05:00:00-05:00
2019-09-03 06:00:00,,,,,,2019-09-03 06:00:00-05:00
2019-09-03 07:00:00,,,,,,2019-09-03 07:00:00-05:00
2019-09-03 08:00:00,,,,,,2019-09-03 08:00:00-05:00
2019-09-03 09:00:00,,,,,,2019-09-03 09:00:00-05:00
2019-09-03 10:00:00,,,,,,2019-09-03 10:00:00-05:00
2019-09-03 11:00:00,,,,,,2019-09-03 11:00:00-05:00
2019-09-03 12:00:00,,,,,,2019-09-03 12:00:00-05:00
2019-09-03 13:00:00,,,,,,2019-09-03 13:00:00-05:00
2019-09-03 14:00:00,,,,,,2019-09-03 14:00:00-05:00
2019-09-03 15:00:00,,,,,,2019-09-03 15:00:00-05:00
2019-09-03 16:00:00,,,,,,2019-09-03 16:00:00-05:00
2019-09-03 17:00:00,,,,,,2019-09-03 17:00:00-05:00
2019-09-03 18:00:00,,,,,,2019-09-03 18:00:00-05:00
2019-09-03 19:00:00,,,,,,2019-09-03 19:00:00-05:00
2019-09-03 20:00:00,846.0,29.46,41.72,2.4,3.48,2019-09-03 20:00:00-05:00
2019-09-03 21:00:00,846.0,27.75,42.56,2.15,5.9,2019-09-03 21:00:00-05:00
2019-09-03 22:00:00,846.67,26.54,41.62,2.03,5.64,2019-09-03 22:00:00-05:00
2019-09-03 23:00:00,847.33,25.08,44.86,1.76,1.23,2019-09-03 23:00:00-05:00
2019-09-04 00:00:00,848.5,23.17,47.3,1.5,0.02,2019-09-04 00:00:00-05:00
2019-09-04 01:00:00,849.33,22.03,49.89,1.33,0.01,2019-09-04 01:00:00-05:00
2019-09-04 02:00:00,850.17,21.39,53.1,1.2,0.02,2019-09-04 02:00:00-05:00
2019-09-04 03:00:00,851.0,21.32,57.23,1.09,0.01,2019-09-04 03:00:00-05:00
2019-09-04 04:00:00,851.0,19.92,65.61,0.8,0.01,2019-09-04 04:00:00-05:00
2019-09-04 05:00:00,851.0,19.63,65.76,0.78,0.01,2019-09-04 05:00:00-05:00
2019-09-04 06:00:00,851.0,19.34,65.7,0.77,0.01,2019-09-04 06:00:00-05:00
2019-09-04 07:00:00,851.0,18.99,67.42,0.72,0.01,2019-09-04 07:00:00-05:00
2019-09-04 08:00:00,851.0,19.25,70.24,0.67,0.01,2019-09-04 08:00:00-05:00
2019-09-04 09:00:00,851.0,18.59,72.65,0.59,0.01,2019-09-04 09:00:00-05:00
2019-09-04 10:00:00,851.83,17.85,76.29,0.49,0.81,2019-09-04 10:00:00-05:00
2019-09-04 11:00:00,852.17,18.04,77.09,0.48,5.67,2019-09-04 11:00:00-05:00
2019-09-04 12:00:00,853.0,20.8,70.8,0.73,6.01,2019-09-04 12:00:00-05:00
2019-09-04 13:00:00,853.0,23.96,62.59,1.12,6.01,2019-09-04 13:00:00-05:00
2019-09-04 14:00:00,853.0,27.83,54.37,1.72,5.98,2019-09-04 14:00:00-05:00
2019-09-04 15:00:00,853.0,29.16,50.61,2.0,6.0,2019-09-04 15:00:00-05:00
2019-09-04 16:00:00,852.5,28.96,51.07,1.96,6.67,2019-09-04 16:00:00-05:00
2019-09-04 17:00:00,851.6,31.61,43.56,2.63,6.62,2019-09-04 17:00:00-05:00
2019-09-04 18:00:00,850.0,30.38,46.5,2.32,6.38,2019-09-04 18:00:00-05:00
2019-09-04 19:00:00,849.83,29.68,43.73,2.35,6.52,2019-09-04 19:00:00-05:00
2019-09-04 20:00:00,849.0,28.8,45.88,2.15,6.72,2019-09-04 20:00:00-05:00
2019-09-04 21:00:00,849.0,28.04,48.25,1.96,6.61,2019-09-04 21:00:00-05:00
2019-09-04 22:00:00,849.33,25.37,55.57,1.45,6.01,2019-09-04 22:00:00-05:00
2019-09-04 23:00:00,850.0,21.91,63.63,0.96,0.93,2019-09-04 23:00:00-05:00
2019-09-05 00:00:00,851.0,21.33,64.17,0.91,0.02,2019-09-05 00:00:00-05:00
2019-09-05 01:00:00,851.33,21.62,62.19,0.98,0.01,2019-09-05 01:00:00-05:00
2019-09-05 02:00:00,852.0,21.28,61.27,0.98,0.02,2019-09-05 02:00:00-05:00
2019-09-05 03:00:00,852.0,20.6,62.51,0.91,0.01,2019-09-05 03:00:00-05:00
2019-09-05 04:00:00,852.67,20.78,65.04,0.86,0.01,2019-09-05 04:00:00-05:00
2019-09-05 05:00:00,853.0,20.24,68.15,0.76,0.01,2019-09-05 05:00:00-05:00
2019-09-05 06:00:00,852.0,19.96,69.3,0.72,0.02,2019-09-05 06:00:00-05:00
2019-09-05 07:00:00,852.0,19.26,71.38,0.64,0.02,2019-09-05 07:00:00-05:00
2019-09-05 08:00:00,852.0,18.32,75.34,0.52,0.03,2019-09-05 08:00:00-05:00
