"","date","LocalTime","Air.Temperature_hourly.mean","Air.Pressure_hourly.mean","Solar.Voltage_hourly.mean","Relative.Humidity_hourly.mean"
"1",2019-08-31 12:00:00,2019-08-31 07:00:00,23.63,1009,6.02,50.58
"2",2019-09-01 16:00:00,2019-09-01 11:00:00,20.73,1020,0.47,43.04
"3",2019-09-04 02:00:00,2019-09-03 21:00:00,23.94,787,0.61,45.06
"4",2019-09-04 18:00:00,2019-09-04 13:00:00,31.75,819,4.43,41.09
"5",2019-09-04 19:00:00,2019-09-04 14:00:00,29.77,818.67,5.99,41.16
"6",2019-09-04 20:00:00,2019-09-04 15:00:00,27.4,818,6.01,46.84
"7",2019-09-04 21:00:00,2019-09-04 16:00:00,27.02,818,5.99,46.7
"8",2019-09-04 22:00:00,2019-09-04 17:00:00,24.54,818.17,5.96,53.61
"9",2019-09-04 23:00:00,2019-09-04 18:00:00,19.73,819,1.33,65.8
"10",2019-09-05 00:00:00,2019-09-04 19:00:00,18.72,819.83,0.08,67.05
"11",2019-09-05 01:00:00,2019-09-04 20:00:00,19.36,820.33,0.06,65.1
"12",2019-09-05 02:00:00,2019-09-04 21:00:00,18.81,821,0.06,64.07
"13",2019-09-05 03:00:00,2019-09-04 22:00:00,18.31,821,0.05,65.7
"14",2019-09-05 04:00:00,2019-09-04 23:00:00,18.44,821,0.06,68
"15",2019-09-05 05:00:00,2019-09-05 00:00:00,18.14,821,0.06,70.34
"16",2019-09-05 06:00:00,2019-09-05 01:00:00,17.51,820.5,0.06,72.43
"17",2019-09-05 07:00:00,2019-09-05 02:00:00,16.6,820.17,0.06,77.01
"18",2019-09-05 08:00:00,2019-09-05 03:00:00,15.8,821,0.06,81.46
"19",2019-09-05 09:00:00,2019-09-05 04:00:00,15.38,821,0.04,82.12
"20",2019-09-05 10:00:00,2019-09-05 05:00:00,15.42,821,2.44,82.34
"21",2019-09-05 11:00:00,2019-09-05 06:00:00,16.4,821.8,6.02,82.62
"22",2019-09-05 12:00:00,2019-09-05 07:00:00,18.34,822,6.03,78.5
"23",2019-09-05 13:00:00,2019-09-05 08:00:00,19.98,822.17,6.2,74.69
"24",2019-09-05 14:00:00,2019-09-05 09:00:00,21.74,822.67,7.24,68.79
"25",2019-09-05 15:00:00,2019-09-05 10:00:00,22.57,822,6.68,66.17
"26",2019-09-05 16:00:00,2019-09-05 11:00:00,24.47,822,7.29,60.46
"27",2019-09-05 17:00:00,2019-09-05 12:00:00,27.63,820.83,7.15,51.84
"28",2019-09-05 18:00:00,2019-09-05 13:00:00,30.92,820,6.99,41.16
"29",2019-09-05 19:00:00,2019-09-05 14:00:00,30.37,819,7.09,40.41
"30",2019-09-05 20:00:00,2019-09-05 15:00:00,31.53,818.67,7.16,37.67
"31",2019-09-05 21:00:00,2019-09-05 16:00:00,25.35,818.67,6.61,51.44
"32",2019-09-05 22:00:00,2019-09-05 17:00:00,21.63,819,6.35,58.28
"33",2019-09-05 23:00:00,2019-09-05 18:00:00,20.69,819.67,1.7,57.55
"34",2019-09-06 00:00:00,2019-09-05 19:00:00,19.48,820,0.08,61.13
"35",2019-09-06 01:00:00,2019-09-05 20:00:00,18.84,820.33,0.08,61.8
"36",2019-09-06 02:00:00,2019-09-05 21:00:00,18.2,821,0.07,64.29
"37",2019-09-06 03:00:00,2019-09-05 22:00:00,17.57,821,0.09,68.45
"38",2019-09-06 04:00:00,2019-09-05 23:00:00,16.98,821,0.05,72.08
"39",2019-09-06 05:00:00,2019-09-06 00:00:00,17.48,821,0.06,70.75
"40",2019-09-06 06:00:00,2019-09-06 01:00:00,16.91,820.5,0.06,72.73
"41",2019-09-06 07:00:00,2019-09-06 02:00:00,16.71,819.17,0.07,74.32
